trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type
1285659,10:06:00,10:08:00,623658,1,,
1285659,10:24:00,10:25:00,528996,2,,
1285659,10:43:00,10:44:00,363585,3,,
1285659,11:01:00,11:02:00,563356,4,,
1285659,11:31:00,11:32:00,308986,5,,
1285659,11:41:00,11:41:00,282414,6,,
1336891,10:00:00,10:00:00,360899,0,,
1336891,10:06:00,10:08:00,623658,1,,
1336891,10:24:00,10:25:00,528996,2,,
1336891,10:43:00,10:44:00,363585,3,,
1336891,11:01:00,11:02:00,563356,4,,
1336891,11:31:00,11:32:00,308986,5,,
1336891,11:41:00,11:48:00,399280,6,,
1336891,12:15:00,12:16:00,617041,7,,
1336891,12:46:00,12:48:00,128642,8,,
1336891,13:01:00,13:03:00,465445,9,,
1336891,13:59:00,14:05:00,176818,10,,
1336891,14:44:00,14:46:00,115484,11,,
1336891,14:58:00,15:00:00,320756,12,,
1336891,15:08:00,15:09:00,319471,13,,
1336891,15:22:00,15:24:00,539229,14,,
1336891,15:40:00,15:40:00,481071,15,,
1403090,14:00:00,14:00:00,360899,0,,
1403090,14:06:00,14:08:00,623658,1,,
1403090,14:24:00,14:25:00,528996,2,,
1403090,14:43:00,14:44:00,363585,3,,
1403090,15:01:00,15:02:00,563356,4,,
1403090,15:30:00,15:31:00,308986,5,,
1403090,15:41:00,15:47:00,399280,6,,
1403090,16:14:00,16:15:00,617041,7,,
1403090,16:46:00,16:48:00,128642,8,,
1403090,17:01:00,17:03:00,465445,9,,
1403090,17:58:00,18:04:00,176818,10,,
1403090,18:44:00,18:46:00,115484,11,,
1403090,18:59:00,19:00:00,320756,12,,
1403090,19:08:00,19:09:00,319471,13,,
1403090,19:22:00,19:24:00,539229,14,,
1403090,19:40:00,19:40:00,267557,15,,
1406612,12:17:00,12:17:00,171090,0,,
1406612,12:25:00,12:26:00,561686,1,,
1406612,12:53:00,12:54:00,148319,2,,
1406612,13:10:00,13:11:00,468715,3,,
1406612,13:30:00,13:31:00,276005,4,,
1406612,13:50:00,13:52:00,310061,5,,
1406612,13:59:00,13:59:00,360899,6,,
1437732,10:00:00,10:00:00,360899,0,,
1437732,10:06:00,10:08:00,623658,1,,
1437732,10:24:00,10:25:00,528996,2,,
1437732,10:43:00,10:44:00,363585,3,,
1437732,11:01:00,11:02:00,563356,4,,
1437732,11:31:00,11:32:00,308986,5,,
1437732,11:41:00,11:41:00,131901,6,,
1465034,18:17:00,18:17:00,399280,0,,
1465034,18:25:00,18:26:00,561686,1,,
1465034,18:53:00,18:54:00,148319,2,,
1465034,19:10:00,19:11:00,468715,3,,
1465034,19:31:00,19:32:00,276005,4,,
1465034,19:50:00,19:52:00,310061,5,,
1465034,19:59:00,19:59:00,360899,6,,
1523087,16:00:00,16:00:00,360899,0,,
1523087,16:06:00,16:08:00,623658,1,,
1523087,16:24:00,16:25:00,528996,2,,
1523087,16:43:00,16:44:00,363585,3,,
1523087,17:01:00,17:02:00,563356,4,,
1523087,17:31:00,17:32:00,308986,5,,
1523087,17:41:00,17:41:00,399280,6,,
1540480,10:00:00,10:00:00,360899,0,,
1540480,10:06:00,10:08:00,623658,1,,
1540480,10:24:00,10:25:00,528996,2,,
1540480,10:43:00,10:44:00,363585,3,,
1540480,11:01:00,11:02:00,563356,4,,
1540480,11:31:00,11:32:00,308986,5,,
1540480,11:41:00,11:48:00,131901,6,,
1540480,12:15:00,12:16:00,617041,7,,
1540480,12:46:00,12:48:00,128642,8,,
1540480,13:01:00,13:03:00,465445,9,,
1540480,13:59:00,14:05:00,176818,10,,
1540480,14:44:00,14:46:00,115484,11,,
1540480,14:58:00,15:00:00,320756,12,,
1540480,15:08:00,15:09:00,319471,13,,
1540480,15:22:00,15:24:00,539229,14,,
1540480,15:40:00,15:40:00,267557,15,,
220205,12:19:00,12:19:00,267557,0,,
220205,12:35:00,12:37:00,539229,1,,
220205,12:48:00,12:49:00,220252,2,,
220205,12:58:00,12:59:00,506834,3,,
220205,13:11:00,13:13:00,552656,4,,
220205,13:53:00,13:59:00,176818,5,,
220205,14:54:00,14:56:00,359273,6,,
220205,15:08:00,15:10:00,23699,7,,
220205,15:40:00,15:41:00,609995,8,,
220205,16:10:00,16:17:00,171090,9,,
220205,16:24:00,16:25:00,561686,10,,
220205,16:53:00,16:54:00,148319,11,,
220205,17:10:00,17:11:00,468715,12,,
220205,17:30:00,17:31:00,276005,13,,
220205,17:50:00,17:52:00,310061,14,,
220205,17:59:00,17:59:00,360899,15,,
241775,16:17:00,16:17:00,171090,0,,
241775,16:24:00,16:25:00,561686,1,,
241775,16:53:00,16:54:00,148319,2,,
241775,17:10:00,17:11:00,468715,3,,
241775,17:30:00,17:31:00,276005,4,,
241775,17:50:00,17:52:00,310061,5,,
241775,17:59:00,17:59:00,360899,6,,
328591,16:00:00,16:00:00,360899,0,,
328591,16:06:00,16:08:00,623658,1,,
328591,16:24:00,16:25:00,528996,2,,
328591,16:43:00,16:44:00,363585,3,,
328591,17:01:00,17:02:00,563356,4,,
328591,17:31:00,17:32:00,308986,5,,
328591,17:41:00,17:47:00,399280,6,,
328591,18:14:00,18:15:00,617041,7,,
328591,18:46:00,18:48:00,128642,8,,
328591,19:01:00,19:03:00,465445,9,,
328591,19:58:00,20:04:00,176818,10,,
328591,20:47:00,20:49:00,1348,11,,
328591,21:09:00,21:11:00,397221,12,,
328591,21:32:00,21:34:00,409213,13,,
328591,21:53:00,21:55:00,547884,14,,
328591,22:28:00,22:28:00,354918,15,,
335592,16:17:00,16:17:00,282414,0,,
335592,16:24:00,16:25:00,561686,1,,
335592,16:53:00,16:54:00,148319,2,,
335592,17:10:00,17:11:00,468715,3,,
335592,17:30:00,17:31:00,276005,4,,
335592,17:50:00,17:52:00,310061,5,,
335592,17:59:00,17:59:00,360899,6,,
412774,16:00:00,16:00:00,360899,0,,
412774,16:06:00,16:08:00,623658,1,,
412774,16:24:00,16:25:00,528996,2,,
412774,16:43:00,16:44:00,363585,3,,
412774,17:01:00,17:02:00,563356,4,,
412774,17:31:00,17:32:00,308986,5,,
412774,17:41:00,17:41:00,282414,6,,
413487,10:16:00,10:16:00,171090,0,,
413487,10:24:00,10:25:00,561686,1,,
413487,10:53:00,10:54:00,148319,2,,
413487,11:10:00,11:11:00,468715,3,,
413487,11:30:00,11:31:00,276005,4,,
413487,11:50:00,11:52:00,310061,5,,
413487,11:59:00,11:59:00,360899,6,,
428333,14:00:00,14:00:00,360899,0,,
428333,14:06:00,14:08:00,623658,1,,
428333,14:24:00,14:25:00,528996,2,,
428333,14:43:00,14:44:00,363585,3,,
428333,15:01:00,15:02:00,563356,4,,
428333,15:30:00,15:31:00,308986,5,,
428333,15:41:00,15:41:00,282414,6,,
433188,05:36:00,05:36:00,65829,0,,
433188,05:55:00,05:57:00,316967,1,,
433188,06:08:00,06:10:00,303003,2,,
433188,06:18:00,06:20:00,295039,3,,
433188,06:45:00,06:47:00,445462,4,,
433188,07:03:00,07:05:00,580206,5,,
433188,07:09:00,07:11:00,608037,6,,
433188,07:53:00,07:59:00,176818,7,,
433188,08:53:00,08:55:00,359273,8,,
433188,09:08:00,09:10:00,23699,9,,
433188,09:40:00,09:41:00,609995,10,,
433188,10:10:00,10:16:00,171090,11,,
433188,10:24:00,10:25:00,561686,12,,
433188,10:53:00,10:54:00,148319,13,,
433188,11:10:00,11:11:00,468715,14,,
433188,11:30:00,11:31:00,276005,15,,
433188,11:50:00,11:52:00,310061,16,,
433188,11:59:00,11:59:00,360899,17,,
46714,16:00:00,16:00:00,360899,0,,
46714,16:06:00,16:08:00,623658,1,,
46714,16:24:00,16:25:00,528996,2,,
46714,16:43:00,16:44:00,363585,3,,
46714,17:01:00,17:02:00,563356,4,,
46714,17:31:00,17:32:00,308986,5,,
46714,17:41:00,17:47:00,399280,6,,
46714,18:14:00,18:15:00,617041,7,,
46714,18:46:00,18:48:00,128642,8,,
46714,19:01:00,19:03:00,465445,9,,
46714,19:58:00,20:04:00,176818,10,,
46714,20:47:00,20:49:00,1348,11,,
46714,21:09:00,21:11:00,397221,12,,
46714,21:32:00,21:34:00,409213,13,,
46714,21:53:00,21:55:00,547884,14,,
46714,22:16:00,22:16:00,354918,15,,
480438,12:17:00,12:17:00,282414,0,,
480438,12:25:00,12:26:00,561686,1,,
480438,12:53:00,12:54:00,148319,2,,
480438,13:10:00,13:11:00,468715,3,,
480438,13:30:00,13:31:00,276005,4,,
480438,13:50:00,13:52:00,310061,5,,
480438,13:59:00,13:59:00,360899,6,,
543278,16:17:00,16:17:00,171090,0,,
543278,16:24:00,16:25:00,561686,1,,
543278,16:53:00,16:54:00,148319,2,,
543278,17:10:00,17:11:00,468715,3,,
543278,17:30:00,17:31:00,276005,4,,
543278,17:50:00,17:52:00,310061,5,,
543278,17:59:00,17:59:00,360899,6,,
638893,10:16:00,10:16:00,282414,0,,
638893,10:24:00,10:25:00,561686,1,,
638893,10:53:00,10:54:00,148319,2,,
638893,11:10:00,11:11:00,468715,3,,
638893,11:30:00,11:31:00,276005,4,,
638893,11:50:00,11:52:00,310061,5,,
638893,11:59:00,11:59:00,360899,6,,
728814,16:00:00,16:00:00,360899,0,,
728814,16:06:00,16:08:00,623658,1,,
728814,16:24:00,16:25:00,528996,2,,
728814,16:43:00,16:44:00,363585,3,,
728814,17:01:00,17:02:00,563356,4,,
728814,17:31:00,17:32:00,308986,5,,
728814,17:41:00,17:41:00,399280,6,,
876550,10:16:00,10:16:00,171090,0,,
876550,10:24:00,10:25:00,561686,1,,
876550,10:53:00,10:54:00,148319,2,,
876550,11:10:00,11:11:00,468715,3,,
876550,11:30:00,11:31:00,276005,4,,
876550,11:50:00,11:52:00,310061,5,,
876550,11:59:00,11:59:00,360899,6,,
881766,14:00:00,14:00:00,360899,0,,
881766,14:06:00,14:08:00,623658,1,,
881766,14:24:00,14:25:00,528996,2,,
881766,14:43:00,14:44:00,363585,3,,
881766,15:01:00,15:02:00,563356,4,,
881766,15:30:00,15:31:00,308986,5,,
881766,15:41:00,15:41:00,399280,6,,
937750,08:21:00,08:21:00,360035,0,,
937750,08:36:00,08:38:00,539229,1,,
937750,08:48:00,08:49:00,220252,2,,
937750,08:58:00,08:59:00,506834,3,,
937750,09:11:00,09:13:00,552656,4,,
937750,09:52:00,09:58:00,176818,5,,
937750,10:54:00,10:56:00,359273,6,,
937750,11:08:00,11:10:00,23699,7,,
937750,11:40:00,11:41:00,609995,8,,
937750,12:10:00,12:17:00,171090,9,,
937750,12:25:00,12:26:00,561686,10,,
937750,12:53:00,12:54:00,148319,11,,
937750,13:10:00,13:11:00,468715,12,,
937750,13:30:00,13:31:00,276005,13,,
937750,13:50:00,13:52:00,310061,14,,
937750,13:59:00,13:59:00,360899,15,,
1013358,13:56:00,13:56:00,25336,0,,
1013358,14:06:00,14:07:00,92128,1,,
1013358,14:25:00,14:29:00,281456,2,,
1013358,14:56:00,15:04:00,556803,3,,
1013358,15:23:00,15:24:00,11170,4,,
1013358,15:34:00,15:35:00,34132,5,,
1013358,15:53:00,15:54:00,53412,6,,
1013358,15:59:00,15:59:00,413303,7,,
1018282,11:59:00,11:59:00,413303,0,,
1018282,12:03:00,12:04:00,53412,1,,
1018282,12:23:00,12:23:00,34132,2,,
1018282,12:34:00,12:34:00,11170,3,,
1018282,12:56:00,13:04:00,556803,4,,
1018282,13:30:00,13:33:00,281456,5,,
1018282,13:49:00,13:50:00,92128,6,,
1018282,14:01:00,14:01:00,25336,7,,
1240626,16:06:00,16:06:00,25336,0,,
1240626,17:04:00,17:04:00,455937,1,,
1353552,13:56:00,13:56:00,25336,0,,
1353552,14:06:00,14:07:00,92128,1,,
1353552,14:25:00,14:29:00,281456,2,,
1353552,14:56:00,15:04:00,556803,3,,
1353552,15:23:00,15:24:00,11170,4,,
1353552,15:34:00,15:35:00,34132,5,,
1353552,15:53:00,15:54:00,53412,6,,
1353552,15:59:00,15:59:00,413303,7,,
1362686,10:59:00,10:59:00,455937,0,,
1362686,11:53:00,11:53:00,25336,1,,
1384611,11:59:00,11:59:00,413303,0,,
1384611,12:03:00,12:04:00,53412,1,,
1384611,12:23:00,12:23:00,34132,2,,
1384611,12:34:00,12:34:00,11170,3,,
1384611,12:56:00,13:04:00,556803,4,,
1384611,13:30:00,13:33:00,281456,5,,
1384611,13:49:00,13:50:00,92128,6,,
1384611,14:01:00,14:01:00,25336,7,,
1467080,16:06:00,16:06:00,25336,0,,
1467080,17:00:00,17:00:00,455937,1,,
1540081,11:59:00,11:59:00,413303,0,,
1540081,12:03:00,12:04:00,53412,1,,
1540081,12:23:00,12:23:00,34132,2,,
1540081,12:34:00,12:34:00,11170,3,,
1540081,12:56:00,13:04:00,556803,4,,
1540081,13:30:00,13:33:00,281456,5,,
1540081,13:49:00,13:50:00,92128,6,,
1540081,14:01:00,14:01:00,25336,7,,
1551842,10:59:00,10:59:00,455937,0,,
1551842,11:57:00,11:57:00,25336,1,,
300097,13:55:00,13:55:00,25336,0,,
300097,14:06:00,14:07:00,92128,1,,
300097,14:25:00,14:29:00,281456,2,,
300097,14:56:00,15:04:00,556803,3,,
300097,15:23:00,15:24:00,11170,4,,
300097,15:34:00,15:35:00,34132,5,,
300097,15:53:00,15:54:00,53412,6,,
300097,15:59:00,15:59:00,413303,7,,
428856,10:59:00,10:59:00,455937,0,,
428856,11:58:00,11:58:00,25336,1,,
428969,16:02:00,16:02:00,25336,0,,
428969,17:00:00,17:00:00,455937,1,,
471043,13:56:00,13:56:00,25336,0,,
471043,14:06:00,14:07:00,92128,1,,
471043,14:25:00,14:29:00,281456,2,,
471043,14:56:00,15:04:00,556803,3,,
471043,15:23:00,15:24:00,11170,4,,
471043,15:34:00,15:35:00,34132,5,,
471043,15:53:00,15:54:00,53412,6,,
471043,15:59:00,15:59:00,413303,7,,
556093,11:59:00,11:59:00,413303,0,,
556093,12:03:00,12:04:00,53412,1,,
556093,12:23:00,12:23:00,34132,2,,
556093,12:34:00,12:34:00,11170,3,,
556093,12:56:00,13:04:00,556803,4,,
556093,13:30:00,13:33:00,281456,5,,
556093,13:49:00,13:50:00,92128,6,,
556093,14:02:00,14:02:00,25336,7,,
647549,10:59:00,10:59:00,455937,0,,
647549,11:53:00,11:53:00,25336,1,,
79135,11:59:00,11:59:00,413303,0,,
79135,12:03:00,12:04:00,53412,1,,
79135,12:23:00,12:23:00,34132,2,,
79135,12:34:00,12:34:00,11170,3,,
79135,12:56:00,13:04:00,556803,4,,
79135,13:30:00,13:33:00,281456,5,,
79135,13:49:00,13:50:00,92128,6,,
79135,14:01:00,14:01:00,25336,7,,
832892,16:06:00,16:06:00,25336,0,,
832892,17:00:00,17:00:00,455937,1,,
928155,16:06:00,16:06:00,25336,0,,
928155,17:00:00,17:00:00,455937,1,,
935527,16:06:00,16:06:00,25336,0,,
935527,17:00:00,17:00:00,455937,1,,
1007980,17:52:00,17:52:00,7172,0,,
1007980,18:04:00,18:04:00,590711,1,1,1
1007980,18:09:00,18:12:00,131490,2,,
1007980,18:24:00,18:26:00,22248,3,,
1007980,18:51:00,18:54:00,350712,4,,
1007980,19:14:00,19:16:00,295475,5,,
1007980,20:01:00,20:04:00,413280,6,,
1007980,21:30:00,21:32:00,376899,7,1,
1007980,21:44:00,21:46:00,341292,8,1,
1007980,21:51:00,21:55:00,363191,9,1,
1007980,22:02:00,22:02:00,204090,10,,
1011193,17:52:00,17:52:00,7172,0,,
1011193,18:04:00,18:04:00,590711,1,1,1
1011193,18:09:00,18:12:00,131490,2,,
1011193,18:24:00,18:26:00,22248,3,,
1011193,18:51:00,18:54:00,350712,4,,
1011193,19:14:00,19:16:00,295475,5,,
1011193,20:01:00,20:04:00,413280,6,,
1011193,21:17:00,21:19:00,249206,7,,
1011193,22:41:00,22:41:00,126186,8,,
1029087,13:52:00,13:52:00,7172,0,,
1029087,14:04:00,14:04:00,590711,1,1,1
1029087,14:09:00,14:12:00,131490,2,,
1029087,14:24:00,14:26:00,22248,3,,
1029087,14:51:00,14:54:00,350712,4,,
1029087,15:14:00,15:16:00,295475,5,,
1029087,16:01:00,16:01:00,413280,6,,
1069857,09:52:00,09:52:00,7172,0,,
1069857,10:04:00,10:04:00,590711,1,1,1
1069857,10:09:00,10:12:00,131490,2,,
1069857,10:24:00,10:26:00,22248,3,,
1069857,10:51:00,10:54:00,350712,4,,
1069857,11:14:00,11:16:00,295475,5,,
1069857,12:01:00,12:04:00,413280,6,,
1069857,13:30:00,13:32:00,376899,7,1,
1069857,13:51:00,13:55:00,447900,8,1,
1069857,14:02:00,14:02:00,204090,9,,
1090170,07:53:00,07:53:00,204090,0,,
1090170,08:02:00,08:06:00,296151,1,,1
1090170,08:24:00,08:26:00,191703,2,,1
1090170,09:53:00,09:56:00,413280,3,,
1090170,10:41:00,10:43:00,325291,4,,
1090170,11:04:00,11:06:00,77865,5,,
1090170,11:33:00,11:36:00,22248,6,,
1090170,11:48:00,11:51:00,399795,7,,
1090170,11:56:00,11:56:00,590711,8,1,1
1090170,12:07:00,12:07:00,7172,9,,
1132276,19:52:00,19:52:00,7172,0,,
1132276,20:04:00,20:04:00,590711,1,1,1
1132276,20:09:00,20:12:00,131490,2,,
1132276,20:24:00,20:26:00,22248,3,,
1132276,20:51:00,20:54:00,350712,4,,
1132276,21:14:00,21:16:00,295475,5,,
1132276,22:01:00,22:01:00,413280,6,,
1146255,11:52:00,11:52:00,7172,0,,
1146255,12:04:00,12:04:00,590711,1,1,1
1146255,12:09:00,12:12:00,131490,2,,
1146255,12:24:00,12:26:00,22248,3,,
1146255,12:51:00,12:54:00,350712,4,,
1146255,13:14:00,13:16:00,295475,5,,
1146255,14:01:00,14:01:00,413280,6,,
115359,09:52:00,09:52:00,7172,0,,
115359,10:04:00,10:04:00,590711,1,1,1
115359,10:09:00,10:12:00,131490,2,,
115359,10:24:00,10:26:00,22248,3,,
115359,10:51:00,10:54:00,350712,4,,
115359,11:14:00,11:16:00,295475,5,,
115359,12:01:00,12:01:00,413280,6,,
1157915,05:56:00,05:56:00,413280,0,,
1157915,06:41:00,06:43:00,325291,1,,
1157915,07:04:00,07:06:00,77865,2,,
1157915,07:33:00,07:36:00,22248,3,,
1157915,07:48:00,07:51:00,399795,4,,
1157915,07:56:00,07:56:00,590711,5,1,1
1157915,08:07:00,08:07:00,7172,6,,
1200374,05:56:00,05:56:00,413280,0,,
1200374,06:41:00,06:43:00,325291,1,,
1200374,07:04:00,07:06:00,77865,2,,
1200374,07:33:00,07:36:00,22248,3,,
1200374,07:48:00,07:51:00,399795,4,,
1200374,07:56:00,07:56:00,590711,5,1,1
1200374,08:07:00,08:07:00,7172,6,,
1211493,17:52:00,17:52:00,7172,0,,
1211493,18:04:00,18:04:00,590711,1,1,1
1211493,18:09:00,18:12:00,131490,2,,
1211493,18:24:00,18:26:00,22248,3,,
1211493,18:51:00,18:54:00,350712,4,,
1211493,19:14:00,19:16:00,295475,5,,
1211493,20:01:00,20:04:00,413280,6,,
1211493,21:30:00,21:32:00,376899,7,1,
1211493,21:44:00,21:46:00,341292,8,1,
1211493,21:51:00,21:55:00,363191,9,1,
1211493,22:02:00,22:02:00,204090,10,,
1264914,07:52:00,07:52:00,7172,0,,
1264914,08:04:00,08:04:00,590711,1,1,1
1264914,08:09:00,08:12:00,131490,2,,
1264914,08:24:00,08:26:00,22248,3,,
1264914,08:51:00,08:54:00,350712,4,,
1264914,09:14:00,09:16:00,295475,5,,
1264914,10:01:00,10:01:00,413280,6,,
1272077,13:54:00,13:54:00,204090,0,,
1272077,14:02:00,14:06:00,296151,1,,
1272077,14:24:00,14:26:00,191703,2,,
1272077,15:53:00,15:56:00,413280,3,,
1272077,16:41:00,16:43:00,325291,4,,
1272077,17:04:00,17:06:00,77865,5,,
1272077,17:33:00,17:36:00,22248,6,,
1272077,17:48:00,17:51:00,399795,7,,
1272077,17:56:00,17:56:00,590711,8,1,1
1272077,18:07:00,18:07:00,7172,9,,
1293436,07:52:00,07:52:00,7172,0,,
1293436,08:04:00,08:04:00,590711,1,1,1
1293436,08:09:00,08:12:00,131490,2,,
1293436,08:24:00,08:26:00,22248,3,,
1293436,08:51:00,08:54:00,350712,4,,
1293436,09:14:00,09:16:00,295475,5,,
1293436,10:01:00,10:01:00,413280,6,,
1343730,04:57:00,04:57:00,337638,0,,
1343730,05:06:00,05:10:00,505232,1,,
1343730,06:25:00,06:27:00,249206,2,,
1343730,07:53:00,07:56:00,413280,3,,
1343730,08:41:00,08:43:00,325291,4,,
1343730,09:33:00,09:36:00,22248,5,,
1343730,09:48:00,09:51:00,399795,6,,
1343730,09:56:00,09:56:00,590711,7,1,1
1343730,10:07:00,10:07:00,7172,8,,
1371848,17:56:00,17:56:00,413280,0,,
1371848,18:41:00,18:43:00,325291,1,,
1371848,19:04:00,19:06:00,77865,2,,
1371848,19:33:00,19:36:00,22248,3,,
1371848,19:48:00,19:51:00,399795,4,,
1371848,19:56:00,19:56:00,590711,5,1,1
1371848,20:07:00,20:07:00,7172,6,,
1384045,09:52:00,09:52:00,7172,0,,
1384045,10:04:00,10:04:00,590711,1,1,1
1384045,10:09:00,10:12:00,131490,2,,
1384045,10:24:00,10:26:00,22248,3,,
1384045,10:51:00,10:54:00,350712,4,,
1384045,11:14:00,11:16:00,295475,5,,
1384045,12:01:00,12:04:00,413280,6,,
1384045,13:30:00,13:32:00,376899,7,1,
1384045,13:51:00,13:55:00,447900,8,1,
1384045,14:02:00,14:02:00,204090,9,,
1400225,04:57:00,04:57:00,337638,0,,
1400225,05:06:00,05:10:00,505232,1,,
1400225,06:25:00,06:27:00,249206,2,,
1400225,07:53:00,07:56:00,413280,3,,
1400225,08:41:00,08:43:00,325291,4,,
1400225,09:04:00,09:06:00,77865,5,,
1400225,09:33:00,09:36:00,22248,6,,
1400225,09:48:00,09:51:00,399795,7,,
1400225,09:56:00,09:56:00,590711,8,1,1
1400225,10:07:00,10:07:00,7172,9,,
1407299,17:56:00,17:56:00,413280,0,,
1407299,18:41:00,18:43:00,325291,1,,
1407299,19:04:00,19:06:00,77865,2,,
1407299,19:33:00,19:36:00,22248,3,,
1407299,19:48:00,19:51:00,399795,4,,
1407299,19:56:00,19:56:00,590711,5,1,1
1407299,20:07:00,20:07:00,7172,6,,
1424280,05:53:00,05:53:00,337638,0,,
1424280,06:02:00,06:06:00,505232,1,,1
1424280,06:24:00,06:26:00,191703,2,,1
1424280,07:53:00,07:56:00,413280,3,,
1424280,08:41:00,08:43:00,325291,4,,
1424280,09:04:00,09:06:00,77865,5,,
1424280,09:33:00,09:36:00,22248,6,,
1424280,09:48:00,09:51:00,399795,7,,
1424280,09:56:00,09:56:00,590711,8,1,1
1424280,10:07:00,10:07:00,7172,9,,
1448965,07:53:00,07:53:00,204090,0,,
1448965,08:02:00,08:06:00,296151,1,,1
1448965,08:24:00,08:26:00,191703,2,,1
1448965,09:53:00,09:56:00,413280,3,,
1448965,10:41:00,10:43:00,325291,4,,
1448965,11:04:00,11:06:00,77865,5,,
1448965,11:33:00,11:36:00,22248,6,,
1448965,11:48:00,11:51:00,399795,7,,
1448965,11:56:00,11:56:00,590711,8,1,1
1448965,12:07:00,12:07:00,7172,9,,
145128,11:53:00,11:53:00,204090,0,,
145128,12:02:00,12:06:00,296151,1,,1
145128,12:24:00,12:26:00,191703,2,,1
145128,13:53:00,13:56:00,413280,3,,
145128,14:41:00,14:43:00,325291,4,,
145128,15:04:00,15:06:00,77865,5,,
145128,15:33:00,15:36:00,22248,6,,
145128,15:48:00,15:51:00,399795,7,,
145128,15:56:00,15:56:00,590711,8,1,1
145128,16:07:00,16:07:00,7172,9,,
1459951,07:03:00,07:03:00,204090,0,,
1459951,07:09:00,07:14:00,296151,1,,
1459951,08:25:00,08:27:00,249206,2,,
1459951,09:53:00,09:56:00,413280,3,,
1459951,10:41:00,10:43:00,325291,4,,
1459951,11:04:00,11:06:00,77865,5,,
1459951,11:33:00,11:36:00,22248,6,,
1459951,11:48:00,11:51:00,399795,7,,
1459951,11:56:00,11:56:00,590711,8,1,1
1459951,12:07:00,12:07:00,7172,9,,
1486628,15:52:00,15:52:00,7172,0,,
1486628,16:04:00,16:04:00,590711,1,1,1
1486628,16:09:00,16:12:00,131490,2,,
1486628,16:24:00,16:26:00,22248,3,,
1486628,16:51:00,16:54:00,350712,4,,
1486628,17:14:00,17:16:00,295475,5,,
1486628,18:01:00,18:04:00,413280,6,,
1486628,19:29:00,19:32:00,376899,7,1,
1486628,19:51:00,19:55:00,363191,8,1,
1486628,20:02:00,20:02:00,204090,9,,
1503379,17:52:00,17:52:00,7172,0,,
1503379,18:04:00,18:04:00,590711,1,1,1
1503379,18:09:00,18:12:00,131490,2,,
1503379,18:24:00,18:26:00,22248,3,,
1503379,18:51:00,18:54:00,350712,4,,
1503379,19:14:00,19:16:00,295475,5,,
1503379,20:01:00,20:04:00,413280,6,,
1503379,21:17:00,21:19:00,249206,7,,
1503379,22:54:00,22:56:00,341292,8,,
1503379,23:00:00,23:04:00,363191,9,,
1503379,23:11:00,23:11:00,204090,10,,
1542367,07:52:00,07:52:00,7172,0,,
1542367,08:04:00,08:04:00,590711,1,1,1
1542367,08:09:00,08:12:00,131490,2,,
1542367,08:24:00,08:26:00,22248,3,,
1542367,09:14:00,09:16:00,295475,4,,
1542367,10:01:00,10:01:00,413280,5,,
171880,05:43:00,05:43:00,413280,0,,
171880,06:41:00,06:43:00,325291,1,,
171880,07:04:00,07:06:00,77865,2,,
171880,07:33:00,07:36:00,22248,3,,
171880,07:48:00,07:51:00,399795,4,,
171880,07:56:00,07:56:00,590711,5,1,1
171880,08:07:00,08:07:00,7172,6,,
217462,11:54:00,11:54:00,204090,0,,
217462,12:02:00,12:06:00,296151,1,,
217462,12:24:00,12:26:00,191703,2,,
217462,13:53:00,13:56:00,413280,3,,
217462,14:41:00,14:43:00,325291,4,,
217462,15:04:00,15:06:00,77865,5,,
217462,15:33:00,15:36:00,22248,6,,
217462,15:48:00,15:51:00,399795,7,,
217462,15:56:00,15:56:00,590711,8,1,1
217462,16:07:00,16:07:00,7172,9,,
239587,07:52:00,07:52:00,7172,0,,
239587,08:04:00,08:04:00,590711,1,1,1
239587,08:09:00,08:12:00,131490,2,,
239587,08:24:00,08:26:00,22248,3,,
239587,08:51:00,08:54:00,350712,4,,
239587,09:14:00,09:16:00,295475,5,,
239587,10:01:00,10:04:00,413280,6,,
239587,11:30:00,11:32:00,376899,7,1,
239587,11:51:00,11:55:00,363191,8,1,
239587,12:02:00,12:02:00,204090,9,,
23966,11:52:00,11:52:00,7172,0,,
23966,12:04:00,12:04:00,590711,1,1,1
23966,12:09:00,12:12:00,131490,2,,
23966,12:24:00,12:26:00,22248,3,,
23966,12:51:00,12:54:00,350712,4,,
23966,13:14:00,13:16:00,295475,5,,
23966,14:01:00,14:01:00,413280,6,,
248465,17:52:00,17:52:00,7172,0,,
248465,18:04:00,18:04:00,590711,1,1,1
248465,18:09:00,18:12:00,131490,2,,
248465,18:24:00,18:26:00,22248,3,,
248465,18:51:00,18:54:00,350712,4,,
248465,19:14:00,19:16:00,295475,5,,
248465,20:01:00,20:04:00,413280,6,,
248465,21:30:00,21:32:00,376899,7,1,
248465,21:42:00,21:42:00,126186,8,,1
256086,15:52:00,15:52:00,7172,0,,
256086,16:04:00,16:04:00,590711,1,1,1
256086,16:09:00,16:12:00,131490,2,,
256086,16:24:00,16:26:00,22248,3,,
256086,16:51:00,16:54:00,350712,4,,
256086,17:14:00,17:16:00,295475,5,,
256086,18:01:00,18:04:00,413280,6,,
256086,19:31:00,19:33:00,249206,7,,
256086,21:01:00,21:05:00,363191,8,,
256086,21:17:00,21:17:00,204090,9,,
26174,15:53:00,15:53:00,204090,0,,
26174,16:02:00,16:06:00,296151,1,,1
