route_id,service_id,trip_id
205,1701,791545
205,1701,837893
205,1701,93787
205,1701,961652
205,1701,982664
205,1770,1052315
205,1770,389107
205,1770,567451
205,1770,842496
205,1770,852764
205,1770,962277
205,1770,962891
205,1987,1026076
205,1987,240332
205,1987,527061
205,2072,1013585
205,2072,697437
205,2141,1072833
205,2141,1276887
205,2141,250515
205,2141,277277
205,2141,325764
205,2141,502204
205,2141,542242
205,2141,646
205,2191,1223883
205,2191,1586215
205,2191,56326
205,2191,599896
205,2191,621313
205,2191,890585
205,2244,1034964
205,2244,1165223
205,2244,118502
205,2244,1236794
205,2244,14453
205,2244,231077
205,2244,268774
205,2244,355193
205,2244,38252
205,2244,553082
205,2244,558589
205,2244,655218
205,2244,81625
205,2244,970590
205,2417,269968
205,2739,1271306
205,2739,1289124
205,2739,1317003
205,2739,1323182
205,2739,1397520
205,2739,1493718
205,2739,158835
205,2739,196857
205,2739,202855
205,2739,406387
205,2739,421374
205,2739,440979
205,2739,489939
205,2739,606874
205,2739,618414
205,2739,739720
205,2739,809310
205,2739,863895
205,2739,89234
205,2739,897478
205,2739,934135
205,2739,968289
205,280,340930
205,280,353311
205,280,710741
205,2848,1191336
205,2848,301437
205,333,1196229
205,333,288664
205,4138,1007997
205,4138,1038362
205,4138,1046443
205,4138,1067639
205,4138,1089790
205,4138,110057
205,4138,1135061
205,4138,1145339
205,4138,1177086
205,4138,1216379
205,4138,123802
205,4138,1241718
205,4138,1276361
205,4138,1301745
205,4138,1332157
205,4138,1345996
205,4138,1404373
205,4138,143674
205,4138,1463525
205,4138,1464482
205,4138,1499806
205,4138,1503207
205,4138,164092
205,4138,252338
205,4138,284175
205,4138,343980
205,4138,454592
205,4138,541213
205,4138,549953
205,4138,571871
205,4138,651148
205,4138,676826
205,4138,701611
205,4138,702664
205,4138,730987
205,4138,738954
205,4138,767601
205,4138,791707
205,4138,795194
205,4138,816339
205,4138,960025
205,423,410634
205,4419,1399719
205,4419,72171
205,4419,871195
205,4419,89285
205,464,1254692
205,464,1282630
205,464,1314411
205,464,1321
205,464,1370960
205,464,1487375
205,464,177357
205,464,566001
205,464,723546
205,464,83319
205,464,939874
205,464,957814
205,464,984937
205,525,1016520
205,525,1366063
205,525,252470
205,525,261069
205,525,605240
205,525,719957
205,525,99588
205,97,1163364
206,1241,1561111
206,1701,1064002
206,1701,1071029
206,1701,1095752
206,1701,112049
206,1701,1121197
206,1701,1126928
206,1701,1224464
206,1701,1290323
206,1701,1351010
206,1701,1355989
206,1701,1359118
206,1701,1366143
206,1701,1378358
206,1701,1434580
206,1701,1434654
206,1701,1447920
206,1701,1463297
206,1701,1470674
206,1701,1502155
206,1701,1529095
206,1701,205396
206,1701,243303
206,1701,346916
206,1701,357048
206,1701,362953
206,1701,428465
206,1701,498592
206,1701,583692
206,1701,585835
206,1701,618098
206,1701,674546
206,1701,679493
206,1701,717944
206,1701,737337
206,1701,842159
206,1701,844497
206,1701,850163
206,1701,880249
206,1701,982791
206,2324,130655
206,2324,191965
206,2417,1238527
206,2417,713774
206,2417,829125
206,2511,1075942
206,2511,317969
206,2511,547343
206,2511,547489
206,2511,882765
206,2703,571327
206,3525,1024353
206,3525,804101
206,3525,90443
206,464,1092715
206,464,1220625
206,464,136245
206,464,136556
206,464,145999
206,464,177497
206,464,341220
206,464,385093
206,464,44984
206,464,453583
206,464,507138
206,464,82522
206,464,983941
206,464,996613
206,525,1108740
206,525,1108913
206,525,1141144
206,525,1380358
206,525,1405330
206,525,1551337
206,525,348928
206,525,384546
206,525,430364
206,525,652383
206,525,758289
206,525,821282
206,525,855451
206,525,982860
206,525,984710
206,762,1066054
207,1270,1163669
207,1270,128796
207,1270,1417920
207,1270,1433232
207,1270,1573864
207,1270,237497
207,1270,316267
207,1270,343238
207,1270,399448
207,1270,40399
207,1270,447992
207,1270,567221
207,1270,56859
207,1270,755892
207,1270,896775
207,278,1174600
207,278,1286977
207,278,1307388
207,278,259220
207,278,382550
207,278,536413
207,278,542224
207,278,545864
207,278,620832
207,278,924083
207,278,954523
207,3049,1007932
207,3049,1045063
207,3049,1094721
207,3049,1124880
207,3049,1185248
207,3049,1213093
207,3049,1261320
207,3049,1378795
207,3049,1388172
207,3049,1440719
207,3049,1474102
207,3049,199493
207,3049,270546
207,3049,383002
207,3049,387820
207,3049,387978
207,3049,459197
207,3049,497875
207,3049,52045
207,3049,520621
207,3049,631244
207,3049,663878
207,3049,768290
207,3049,794306
207,3049,852639
207,3049,866632
207,464,1032201
207,464,1215187
207,464,13031
207,464,1328252
207,464,274017
207,464,274778
207,464,375215
207,464,568960
207,464,634258
207,464,648223
207,464,867110
207,464,953130
208,1533,607942
208,1701,1271477
208,1701,128114
208,1701,1438759
208,1701,342611
208,1701,448321
208,1701,706481
208,1701,875264
208,1701,921121
208,1701,950368
208,1791,1099308
208,1791,47228
208,1997,495650
208,2192,1138672
208,2192,1301847
208,2192,338411
208,2417,457111
208,2417,572778
208,2469,125097
208,2497,1215706
208,2497,891663
208,2703,812700
208,2703,942588
208,278,1342210
208,278,920938
208,2797,73923
208,2983,1483119
208,3333,147558
208,3580,547670
208,4419,460668
208,464,1063078
208,464,1138279
208,464,126612
208,464,1271371
208,464,1291050
208,464,1316307
208,464,1321200
208,464,1329762
208,464,1363440
208,464,143051
208,464,1457865
208,464,1472834
208,464,165613
208,464,275613
208,464,300195
208,464,322530
208,464,33514
208,464,397743
208,464,41908
208,464,427780
208,464,467870
208,464,475272
208,464,540821
208,464,54495
208,464,577032
208,464,604840
208,464,650452
208,464,674439
208,464,688967
208,464,711476
208,464,730049
208,464,832578
208,464,883393
208,464,885261
208,464,929615
208,464,99896
208,525,1056704
208,525,1059193
208,525,1188246
208,525,1212421
208,525,1282951
208,525,1331002
208,525,1367121
208,525,143713
208,525,1494709
208,525,1513602
208,525,210267
208,525,296751
208,525,451545
208,525,583939
208,525,618265
208,525,645033
208,525,651821
208,525,835816
208,525,86929
208,525,883454
208,525,895333
208,525,913912
208,525,954130
208,548,974457
208,779,968507
209,1050,1364376
209,1050,199901
209,1050,433092
209,1089,1133493
209,1089,989640
209,1351,1021485
209,1351,1029447
209,1351,1074122
209,1351,1115786
209,1351,1136821
209,1351,1138437
209,1351,114914
209,1351,1154899
209,1351,1163210
209,1351,1190852
209,1351,1218078
209,1351,1243083
209,1351,1251433
209,1351,1266133
209,1351,127361
209,1351,1293746
209,1351,1302984
209,1351,132305
209,1351,1325184
209,1351,1327942
209,1351,1381592
209,1351,1400338
209,1351,1416664
209,1351,1451018
209,1351,1469795
209,1351,1561994
209,1351,163995
209,1351,183253
209,1351,202271
209,1351,2309
209,1351,231918
209,1351,246038
209,1351,25421
209,1351,262895
209,1351,268691
209,1351,300548
209,1351,347632
209,1351,377428
209,1351,381448
209,1351,403044
209,1351,409149
209,1351,412231
209,1351,433897
209,1351,494519
209,1351,508218
209,1351,545061
209,1351,578220
209,1351,612157
209,1351,625912
209,1351,632167
209,1351,652146
209,1351,661296
209,1351,684769
209,1351,728172
209,1351,737577
209,1351,764096
209,1351,774776
209,1351,798756
209,1351,818865
209,1351,821879
209,1351,836552
209,1351,888617
209,1351,904345
209,1351,988983
209,1351,995535
209,1351,997319
209,1356,1451263
209,1365,1193938
209,1365,469217
209,1365,550709
209,1365,62260
209,140,985441
209,1593,268439
209,1593,97516
209,1791,1208155
209,1791,153801
209,1791,545544
209,2179,1141790
209,2179,1252312
209,2179,256412
209,2179,799520
209,2417,1523903
209,2417,195476
209,2417,352206
209,2483,583643
209,2483,932649
209,2515,1157253
209,2515,1196755
209,2515,1216322
209,2515,1270428
209,2515,1312056
209,2515,1326060
209,2515,1371306
209,2515,1557075
209,2515,1580311
209,2515,327604
209,2515,463955
209,2515,931358
209,2789,665552
209,2789,80609
209,3146,266526
209,3146,317811
209,3146,421033
209,3157,119914
209,3370,1164267
209,3370,1557883
209,3370,544207
209,3370,643092
209,3370,652756
209,3424,1001886
209,3424,1050314
209,3424,1093448
209,3424,1208320
209,3424,1233581
209,3424,151340
209,3424,510562
209,3424,634166
209,3424,654025
209,3424,668438
209,3424,674334
209,3424,684753
209,3424,688251
209,3424,817815
209,3424,844106
209,3430,1315241
209,3525,702122
209,3638,1226833
209,3638,1407980
209,3638,92645
209,3643,544396
209,3798,553445
209,3815,1291249
209,3940,1019178
209,3940,1028168
209,3940,1047343
209,3940,1135419
209,3940,1137930
209,3940,1178129
209,3940,1208733
209,3940,1212384
209,3940,1272924
209,3940,1299503
209,3940,1317847
209,3940,1319433
209,3940,1368422
209,3940,1371822
209,3940,1392500
209,3940,1429976
209,3940,1466427
209,3940,1478991
209,3940,1488634
209,3940,410203
209,3940,463843
209,3940,510439
209,3940,540647
209,3940,587393
209,3940,607314
209,3940,656003
209,3940,717411
209,3940,726992
209,3940,745748
209,3940,815187
209,3940,815572
209,3940,882001
209,464,1052300
209,464,1109799
209,464,1120860
209,464,1184096
209,464,1212011
209,464,1267420
209,464,1452756
209,464,1568569
209,464,204592
209,464,206421
209,464,363985
209,464,387601
209,464,397176
209,464,419459
209,464,550544
209,464,57211
209,464,673976
209,464,722997
209,464,723559
209,464,752340
209,464,754859
209,464,774352
209,464,793218
209,464,807797
209,464,841255
209,464,866648
209,464,878976
209,49,31795
209,525,1392000
209,525,1393820
209,525,216269
209,525,348240
209,525,723145
209,525,729703
209,525,743075
209,667,1520444
209,667,871520
209,692,1189920
209,692,770893
209,692,994926
209,874,127804
209,874,167349
209,874,531898
209,874,93680
21,1187,1141024
21,1542,457226
21,1701,190193
21,1701,250329
21,1701,293998
21,1701,323658
21,1701,344311
21,1701,359826
21,1701,419964
21,1701,549525
21,1701,587520
21,1809,1029216
21,2167,1128485
21,2324,713544
21,2417,388012
21,2417,509311
21,2417,882206
21,2608,1296253
21,2608,222325
21,2650,1270856
21,3535,1244621
21,3606,1273220
21,4385,1239284
21,464,1022910
21,464,1348992
21,464,245496
21,464,275748
21,464,668034
21,464,769030
21,464,901824
21,525,244811
21,525,32795
21,525,894938
21,702,1164650
21,702,830404
21,894,196154
210,1327,1156850
210,1327,832715
210,464,1046691
210,464,1068374
210,464,1496977
210,464,1527943
210,464,441777
210,525,1058734
210,525,1076209
210,525,1103002
210,525,1138337
210,525,1149656
210,525,1157754
210,525,1169673
210,525,1238056
210,525,1391458
210,525,1394294
210,525,1431728
210,525,1521542
210,525,1555602
210,525,158357
210,525,29343
210,525,399271
210,525,558601
210,525,611852
210,525,674361
210,525,821881
210,525,826029
210,525,867320
210,525,904295
210,525,917973
210,993,1017614
210,993,1167005
210,993,1265508
210,993,1324075
210,993,1337205
210,993,1370589
210,993,137542
210,993,1382821
210,993,1389448
210,993,150123
210,993,1582015
210,993,41438
210,993,460342
210,993,500297
210,993,607321
210,993,753278
211,1327,385314
211,1327,740727
211,1587,1196570
211,1587,578434
211,1701,1003349
211,1701,1026930
211,1701,1040662
211,1701,1187633
211,1701,1254976
211,1701,1266333
211,1701,1313189
211,1701,1418840
211,1701,1441383
211,1701,1535673
211,1701,1538266
211,1701,249550
211,1701,307947
211,1701,319417
211,1701,514954
211,1701,676825
211,1701,793126
211,1701,800613
211,1701,805533
211,1701,878275
211,1701,954767
211,223,1392710
211,2324,1113171
211,2417,452382
211,2591,1054750
211,2668,478953
211,3106,1044639
211,3106,1389846
211,3525,927569
211,4419,337053
211,4419,513432
211,464,1001119
211,464,1050330
211,464,1052527
211,464,1124928
211,464,1215760
211,464,122916
211,464,1236565
211,464,134839
211,464,1472368
211,464,1511018
211,464,1566650
211,464,1578886
211,464,176282
211,464,187321
211,464,203874
211,464,204367
211,464,238250
211,464,240231
211,464,285082
211,464,334738
211,464,466168
211,464,482195
211,464,490090
211,464,507122
211,464,515553
211,464,529801
211,464,614494
211,464,663256
211,464,680355
211,464,687734
211,464,690412
211,464,730469
211,464,749505
211,464,803373
211,464,857131
211,464,860706
211,464,871988
211,464,873570
211,464,886097
211,464,918239
211,464,980283
211,464,983530
211,525,1000348
211,525,1054604
211,525,1079022
211,525,1117566
211,525,1167746
211,525,1200755
211,525,1445236
211,525,160556
211,525,227395
211,525,285463
211,525,494299
211,525,707167
211,525,833208
211,525,87913
211,702,1488601
211,723,1507676
211,894,214427
211,894,899320
212,108,1206410
212,108,1271365
212,108,128264
212,108,132123
212,108,212283
212,108,233509
212,108,304671
212,1153,1080931
212,1153,1111697
212,1153,1182836
212,1153,1190879
212,1153,1217823
212,1153,1220999
212,1153,1446745
212,1153,243245
212,1153,243458
212,1153,337888
212,1153,344825
212,1153,373032
212,1153,487550
212,1153,547677
212,1153,562666
212,1153,574832
212,1153,582535
212,1153,662262
212,1153,709309
212,1153,70998
212,1153,921435
212,118,1000246
212,118,1006853
212,118,1007386
212,118,1012405
212,118,1019036
212,118,1019539
212,118,1037767
212,118,1060502
212,118,1060861
212,118,1064317
212,118,1065061
212,118,1083943
212,118,1092823
212,118,1096762
212,118,1104587
212,118,1115483
212,118,1144503
212,118,114654
212,118,1151023
212,118,1152070
212,118,1177231
212,118,1178584
212,118,1184323
212,118,1195569
212,118,1208688
212,118,121391
212,118,1225785
212,118,1238810
212,118,1262890
212,118,1269200
212,118,1270003
212,118,1271952
212,118,1279092
212,118,1283726
212,118,1286295
212,118,1287513
212,118,1299261
212,118,1309266
212,118,1336698
212,118,135565
212,118,1362004
212,118,136215
212,118,1363333
212,118,1375193
212,118,1375664
212,118,1383831
212,118,1409174
212,118,1415488
212,118,1425092
212,118,1436575
212,118,1444922
212,118,1445076
212,118,1473169
212,118,1496013
212,118,1541554
212,118,1542470
212,118,1554578
212,118,1557289
212,118,1560115
212,118,1570324
212,118,1580105
212,118,162535
212,118,176204
212,118,192274
212,118,198843
212,118,207399
212,118,217386
212,118,218457
212,118,23080
212,118,239821
212,118,247347
212,118,26395
212,118,269607
212,118,273700
212,118,276138
212,118,294676
212,118,301585
212,118,326622
212,118,335648
212,118,337356
212,118,369544
212,118,379117
212,118,389064
212,118,390674
212,118,39189
212,118,400220
212,118,407423
212,118,41520
212,118,416059
212,118,416891
212,118,428115
212,118,43097
212,118,437191
212,118,442312
212,118,444059
212,118,44783
212,118,458683
212,118,462408
212,118,464494
212,118,473015
212,118,477124
212,118,48106
212,118,48886
212,118,490512
212,118,495758
212,118,503906
212,118,510071
212,118,517227
212,118,524064
212,118,55365
212,118,554094
212,118,557525
212,118,558907
212,118,559085
212,118,566785
212,118,569438
212,118,575531
212,118,581164
212,118,594273
212,118,596428
212,118,597674
212,118,607317
212,118,60988
212,118,613395
212,118,6182
212,118,62614
212,118,635764
212,118,641932
212,118,647029
212,118,65142
212,118,66709
212,118,67399
212,118,679055
212,118,70381
212,118,703819
212,118,708213
212,118,722162
212,118,732727
212,118,736755
212,118,752037
212,118,753869
212,118,767465
212,118,771467
212,118,773174
212,118,77840
212,118,786466
212,118,790332
212,118,797360
212,118,799272
212,118,803002
212,118,804080
212,118,824793
212,118,827262
212,118,852172
212,118,861033
212,118,878808
212,118,884846
212,118,889962
212,118,894908
212,118,901718
212,118,917893
212,118,918089
212,118,924219
212,118,937681
212,118,940740
212,118,968400
212,118,969535
212,118,972606
212,118,976405
212,118,981544
212,118,982596
212,118,988352
212,118,994891
212,118,999541
212,1182,1024331
212,1182,1112139
212,1182,1199130
212,1182,1302500
212,1182,1325930
212,1182,1332653
212,1182,1350474
212,1182,1388080
212,1182,1395266
212,1182,1402100
212,1182,1408781
212,1182,1411724
212,1182,147977
212,1182,1498923
212,1182,1509990
212,1182,1538400
212,1182,1569235
212,1182,220797
212,1182,225125
212,1182,240390
212,1182,278392
212,1182,285670
212,1182,293913
212,1182,300224
212,1182,311150
212,1182,317501
212,1182,378336
212,1182,451531
212,1182,477773
212,1182,503050
212,1182,515940
212,1182,524294
212,1182,550835
212,1182,568234
212,1182,579373
212,1182,589133
212,1182,609313
212,1182,638090
212,1182,666567
212,1182,667655
212,1182,699664
212,1182,705501
212,1182,727274
212,1182,731372
212,1182,753726
212,1182,765617
212,1182,777306
212,1182,874644
212,1182,877807
212,1182,921524
212,1182,971766
212,1187,1031245
212,1187,103733
212,1187,1061849
212,1187,1062930
212,1187,1104703
212,1187,1112787
212,1187,1116332
212,1187,1127459
212,1187,1156333
212,1187,1176716
212,1187,1220643
212,1187,1224048
212,1187,124617
212,1187,1262519
212,1187,1279222
212,1187,1282449
212,1187,1294652
212,1187,1318743
212,1187,1330863
212,1187,1334095
212,1187,1357617
212,1187,1396606
212,1187,1413402
212,1187,143272
212,1187,1433097
212,1187,1435519
212,1187,1437377
212,1187,1505693
212,1187,1534524
212,1187,219929
212,1187,232825
212,1187,233267
212,1187,23527
212,1187,241431
212,1187,254297
212,1187,260330
212,1187,265822
212,1187,27392
212,1187,28643
212,1187,295662
212,1187,333787
212,1187,353022
212,1187,364692
212,1187,448418
212,1187,451388
212,1187,460325
212,1187,47087
212,1187,479713
212,1187,492457
212,1187,505734
212,1187,508328
212,1187,551516
212,1187,577102
212,1187,595284
212,1187,647024
212,1187,66509
212,1187,693523
212,1187,716789
212,1187,734514
212,1187,748572
212,1187,771479
212,1187,779881
212,1187,823303
212,1187,836860
212,1187,845414
212,1187,861836
212,1187,889273
212,1187,921844
212,1187,940108
212,1187,964809
212,1187,984163
212,1201,1120646
212,1209,642244
212,1249,1023672
212,1249,1209836
212,1249,1303159
212,1249,1515651
212,1249,1559614
212,1249,157601
212,1249,502615
212,1249,517738
212,1249,526748
212,1249,530821
212,1249,81620
212,1249,824043
212,1249,979356
212,1275,1251897
212,1275,1339020
212,1275,20893
212,1275,910060
212,1293,1016987
212,1293,1156738
212,1293,128115
212,1293,1290337
212,1293,1346630
212,1293,1361074
212,1293,1419002
212,1293,144071
212,1293,1480524
212,1293,1538884
212,1293,1590548
212,1293,257178
212,1293,305631
212,1293,40295
212,1293,428306
212,1293,442274
212,1293,46364
212,1293,484892
212,1293,495422
212,1293,505291
212,1293,526681
212,1293,540548
212,1293,640820
212,1293,667485
212,1293,795197
212,1293,833917
212,1293,890890
212,1293,917779
212,1293,952977
212,1293,967392
212,1293,977603
212,1330,932448
212,1338,1078125
212,1338,1079473
212,1338,1124829
212,1338,1372525
212,1338,1441837
212,1338,1486908
212,1338,1513584
212,1338,1513696
212,1338,1525132
212,1338,1583352
212,1338,162218
212,1338,270820
212,1338,294365
212,1338,296855
212,1338,423922
212,1338,614347
212,1338,614446
212,1338,633872
212,1338,708817
212,1338,787894
212,1338,899056
212,1338,917338
212,1338,936994
212,1338,957799
212,1338,980424
212,1386,1077696
212,1386,1092199
212,1386,37886
212,1386,426155
212,1386,464783
212,1386,746923
212,1400,375528
212,1406,969360
212,1429,957733
212,1487,110577
212,1487,1197151
212,1487,1230060
212,1487,409897
212,1487,695502
212,1487,782362
212,1487,905872
212,1487,952925
212,1510,651552
212,1547,1434905
212,1645,1001826
212,1645,1071546
212,1645,1091822
212,1645,1101743
212,1645,1141619
212,1645,1182229
212,1645,1223616
212,1645,1301726
212,1645,1356537
212,1645,1362629
212,1645,1407646
212,1645,1413956
212,1645,1472519
212,1645,1477267
212,1645,1543849
212,1645,1550694
212,1645,1560364
212,1645,1563445
212,1645,1564902
212,1645,236166
212,1645,244550
212,1645,324513
212,1645,33114
212,1645,331823
212,1645,349952
212,1645,377829
212,1645,434111
212,1645,457590
212,1645,47622
212,1645,509388
212,1645,52444
212,1645,546927
212,1645,560640
212,1645,585247
212,1645,589174
212,1645,643340
212,1645,646111
212,1645,654770
212,1645,663140
212,1645,68373
212,1645,697434
212,1645,703968
212,1645,737686
212,1645,740374
212,1645,761274
212,1645,781542
212,1645,799958
212,1645,805691
212,1645,843663
212,1645,865333
212,1645,886228
212,1645,902039
212,1645,958880
212,1645,960808
212,1645,963017
212,1645,976151
212,1691,1232838
212,1691,1468595
212,1691,230964
212,1691,418554
212,1691,6007
212,1716,1196064
212,1716,1490553
212,1716,602538
212,1716,866866
212,1716,87105
212,1716,871330
212,1728,1580650
212,1741,641214
212,1748,1504097
212,1748,895513
212,1778,1267610
212,1778,939621
212,1791,1005911
212,1791,1013393
212,1791,101601
212,1791,1044785
212,1791,1061084
212,1791,1077238
212,1791,1082161
212,1791,1087158
212,1791,109051
212,1791,1099804
212,1791,1140212
212,1791,1176441
212,1791,1191882
212,1791,1214845
212,1791,1246148
212,1791,1247983
212,1791,125114
212,1791,1253571
212,1791,1264003
212,1791,1281970
212,1791,1300085
212,1791,1308434
212,1791,1312528
212,1791,1393708
212,1791,1404801
212,1791,1432555
212,1791,1491800
212,1791,1493925
212,1791,1495922
212,1791,1509677
212,1791,151258
212,1791,1538061
212,1791,1551011
212,1791,1579120
212,1791,202462
212,1791,2056
212,1791,209561
212,1791,22220
212,1791,255687
212,1791,287129
212,1791,300775
212,1791,320517
212,1791,336817
212,1791,365796
212,1791,430680
212,1791,485474
212,1791,485642
212,1791,520529
212,1791,578976
212,1791,626235
212,1791,640186
212,1791,6483
212,1791,651299
212,1791,670880
212,1791,68403
212,1791,701131
212,1791,70483
212,1791,724701
212,1791,7345
212,1791,777194
212,1791,814502
212,1791,817094
212,1791,817160
212,1791,839026
212,1791,85123
212,1791,85138
212,1791,903119
212,1791,920672
212,1791,951802
212,1791,956703
212,1791,976994
212,1791,977978
212,1831,114949
212,1831,1188445
212,1831,1194414
212,1831,1337087
212,1831,1337316
212,1831,1397221
212,1831,283426
212,1831,37839
212,1831,402551
212,1831,413967
212,1831,705563
212,1831,709588
212,1831,724715
212,1831,811406
212,1831,85719
212,1831,908982
212,1847,1069331
212,1847,544662
212,1847,866852
212,1847,952077
212,1873,1303396
212,1905,1245107
212,1905,1378966
212,1905,1561419
212,1905,380109
212,1905,503175
212,1905,524884
212,1905,57539
212,1940,1244016
212,1940,897379
212,1957,156422
212,1957,383565
212,1957,753901
212,1957,844117
212,1997,1013651
212,1997,1035109
212,1997,1096519
212,1997,1119179
212,1997,11227
212,1997,1157326
212,1997,1159708
212,1997,1258365
212,1997,1259792
212,1997,1326855
212,1997,1385061
212,1997,1409099
212,1997,1449781
212,1997,1452585
212,1997,1458844
212,1997,1473164
212,1997,1480719
212,1997,1487839
212,1997,1513844
212,1997,1518349
212,1997,1519916
212,1997,1574547
212,1997,158047
212,1997,178237
212,1997,18140
212,1997,21411
212,1997,254066
212,1997,258333
212,1997,260311
212,1997,263135
212,1997,29618
212,1997,300551
212,1997,389053
212,1997,389316
212,1997,4207
212,1997,436360
212,1997,437367
212,1997,447061
212,1997,454640
212,1997,586636
212,1997,617376
212,1997,631929
212,1997,634800
212,1997,646415
212,1997,658171
212,1997,661806
212,1997,702856
212,1997,735327
212,1997,756295
212,1997,768007
212,1997,771540
212,1997,780783
212,1997,869530
212,1997,893467
212,1997,895690
212,1997,896446
212,1997,930757
212,1997,957589
212,2014,266106
212,2014,568665
212,2063,1204436
212,2063,67481
212,2096,609094
212,2108,372463
212,2114,1019693
212,2114,1050160
212,2114,1245425
212,2114,1261318
212,2114,1312856
212,2114,1333521
212,2114,1588969
212,2114,605715
212,2114,661818
212,2114,7386
212,2114,798519
212,2114,803289
212,2114,880217
212,2114,890408
212,2141,1023448
212,2141,1039796
212,2141,1062575
212,2141,1065020
212,2141,1080297
212,2141,1121264
212,2141,1122293
212,2141,1149627
212,2141,1192141
212,2141,1201735
212,2141,1206490
212,2141,121351
212,2141,1217105
212,2141,1230929
212,2141,1272515
212,2141,1274611
212,2141,128329
212,2141,1290415
212,2141,1292653
212,2141,1296639
212,2141,1302860
212,2141,1325038
212,2141,1330646
212,2141,1357670
212,2141,1366836
212,2141,1383071
212,2141,1385327
212,2141,1421410
212,2141,1424966
212,2141,1477268
212,2141,147840
212,2141,1487176
212,2141,1496508
212,2141,1531781
212,2141,1532758
212,2141,1536006
212,2141,1552057
212,2141,1573683
212,2141,1575514
212,2141,175998
212,2141,179222
212,2141,1811
212,2141,181960
212,2141,187853
212,2141,205571
212,2141,214869
212,2141,219762
212,2141,230614
212,2141,26729
212,2141,284282
212,2141,310899
212,2141,3193
212,2141,31994
212,2141,32593
212,2141,326975
212,2141,365902
212,2141,405637
212,2141,406527
212,2141,427918
212,2141,462203
212,2141,463015
212,2141,467346
212,2141,490677
212,2141,501676
212,2141,502759
212,2141,504066
212,2141,505312
212,2141,52666
212,2141,578560
212,2141,61694
212,2141,627301
212,2141,641317
212,2141,658216
212,2141,710723
212,2141,716494
212,2141,737589
212,2141,760736
212,2141,778641
212,2141,790715
212,2141,808179
212,2141,845388
212,2141,858929
212,2141,891978
212,2141,90026
212,2141,925309
212,2141,950141
212,2141,97304
212,2141,973999
212,2141,980209
212,2146,315024
212,215,1010529
212,215,112675
212,215,1138406
212,215,1145049
212,215,1244964
212,215,1278638
212,215,1305000
212,215,1320204
212,215,1325176
212,215,1349558
212,215,1366395
212,215,1523128
212,215,312482
212,215,5152
212,215,590118
212,215,606126
212,215,720683
212,215,790348
212,215,791721
212,215,811665
212,215,822012
212,215,836815
212,215,872462
212,2159,1366581
212,2159,305139
212,2159,516688
212,2192,1013264
212,2192,1016947
212,2192,1022147
212,2192,1025777
212,2192,1035529
212,2192,1047139
212,2192,1051598
212,2192,105742
212,2192,1107140
212,2192,1129649
212,2192,1131072
212,2192,1174651
212,2192,1180543
212,2192,1190357
212,2192,1211702
212,2192,1252733
212,2192,1272467
212,2192,1273214
212,2192,1291310
212,2192,1301022
212,2192,1312374
212,2192,1328536
212,2192,1360543
212,2192,1368728
212,2192,1371741
212,2192,1398208
212,2192,1400809
212,2192,1444877
212,2192,1453559
212,2192,1472596
212,2192,1492742
212,2192,1512384
212,2192,1535506
212,2192,1546139
212,2192,1568629
212,2192,18188
212,2192,235373
212,2192,238331
212,2192,314522
212,2192,338659
212,2192,340347
212,2192,350964
212,2192,35337
212,2192,381699
212,2192,393015
212,2192,395961
212,2192,406427
212,2192,422228
212,2192,463878
212,2192,467529
212,2192,52420
212,2192,550490
212,2192,566271
212,2192,571613
212,2192,576831
212,2192,592176
212,2192,613382
212,2192,647685
212,2192,658948
212,2192,688147
212,2192,692740
212,2192,712615
212,2192,727463
212,2192,733377
212,2192,742368
212,2192,745783
212,2192,748711
212,2192,75095
212,2192,762878
212,2192,762983
212,2192,782458
212,2192,828491
212,2192,841434
212,2192,851561
212,2192,851757
212,2192,856342
212,2192,859541
212,2192,878096
212,2192,890085
212,2192,914873
212,2192,922918
212,2192,930905
212,2192,931452
212,2192,944041
212,2192,948210
212,2192,992399
212,22,1121401
212,22,1218737
212,22,1396442
212,22,1500974
212,22,303028
212,22,814356
212,2215,1349648
212,2215,1394262
212,2215,1530176
212,2215,995224
212,2220,691795
212,2220,769960
212,2231,1214386
212,2231,1392716
212,2231,156507
212,2231,206418
212,2231,5194
212,2231,97316
212,228,111801
212,228,1231383
212,228,586653
212,2300,1020403
212,2300,1095739
212,2300,1113211
212,2300,1124540
212,2300,1203738
212,2300,1270523
212,2300,1324756
212,2300,1365117
212,2300,1369213
212,2300,1397369
212,2300,1462717
212,2300,1568472
212,2300,396848
212,2300,455401
212,2300,468386
212,2300,470988
212,2300,506720
212,2300,535224
212,2300,620718
212,2300,767597
212,2300,805437
212,2300,838698
212,2300,84497
212,2300,866686
212,2417,422152
212,2418,1573624
212,2418,165437
212,2418,269142
212,2418,339628
212,2438,1014962
212,2438,1022867
212,2438,1030297
212,2438,1032807
212,2438,1049716
212,2438,1050671
212,2438,1075627
212,2438,109689
212,2438,1098186
212,2438,1116885
212,2438,1167668
212,2438,1170432
212,2438,1180298
212,2438,1187760
212,2438,1200169
212,2438,1202114
212,2438,1231331
212,2438,1254642
212,2438,1268666
212,2438,1281650
212,2438,1289092
212,2438,1293105
212,2438,1293227
212,2438,1297165
212,2438,1319631
212,2438,1335394
212,2438,1359669
212,2438,1362298
212,2438,1384394
212,2438,1399972
212,2438,1405339
